Latitude (decimal degrees) : 37.314866
Longitude (decimal degrees) : -5.935404
Elevation (m) : 26.0
month,year
01,2018
02,2018
03,2018
04,2018
05,2018
06,2018
07,2018
08,2018
09,2018
10,2018
11,2018
12,2018
time(UTC),T2m,RH,G(h),Gb(n),Gd(h),G(t),WS10m,WD10m,SP
20180101:0000,9.83743000000004,82.34918204978511,0.0,0.0,0.0,0.0,2.617606507881725,354.6137687696635,1034.0781
20180101:0100,9.96517,79.71124558419001,0.0,0.0,0.0,0.0,2.612980628106204,35.41904831765091,1033.9006
20180101:0200,7.931540000000041,85.44062665908942,0.0,0.0,0.0,0.0,2.04128130360466,46.75588523732097,1033.7494
20180101:0300,7.952170000000024,84.04117498271346,0.0,0.0,0.0,0.0,2.1410701559414,61.176379935939366,1033.4881
20180101:0400,7.139200000000017,85.04930327349801,0.0,0.0,0.0,0.0,2.105374709535388,67.4990255905069,1033.33125
20180101:0500,6.205399999999997,86.4208640143367,0.0,0.0,0.0,0.0,2.301286879126381,58.17450014981187,1033.0275
20180101:0600,5.690449999999999,87.60313489764624,0.0,0.0,0.0,0.0,2.0861746350362496,1.2879268196490443,1033.9694
20180101:0700,5.757400000000018,87.71911168928908,3.6309,23.3543,2.6997,4.457698311100173,1.7398935034511651,343.2330868809017,1034.8844
20180101:0800,5.998700000000042,89.13681571704271,110.7603,475.5508,40.3028,188.4059887826188,2.2583573952544027,346.23660556493354,1035.1606
20180101:0900,8.380240000000015,83.69545708680111,278.6208,738.2022,66.0937,447.0512836748147,2.173246208821864,346.87274163839515,1036.03625
20180101:1000,11.293150000000026,71.83548196905,415.2414,840.731,78.574,653.4513519271586,2.2032013137703914,349.6024123287648,1036.6456
20180101:1100,12.838220000000035,66.51090840684326,500.8323,883.3878,84.9075,792.8247316463619,1.941281441220132,5.201074737447158,1036.76
20180101:1200,14.149470000000008,63.00984559983765,443.6221,473.3384,210.0832,609.1993294558525,1.7160281000105155,17.65612647053281,1036.0169
20180101:1300,15.22332,59.230784463865696,474.1748,790.8104,106.7234,783.2412539416669,1.8419010058586347,354.45022447511724,1035.0106
20180101:1400,16.46395000000001,50.86531801521965,391.3886,774.7921,85.602,698.6832916384577,1.858902718792078,335.98183185756426,1034.03625
20180101:1500,16.98430000000002,47.80329437438291,257.1618,686.1805,68.0961,526.8345518990981,1.865525410174852,333.55483014279,1033.6044
20180101:1600,16.927030000000002,53.67122484634434,92.9366,393.9698,38.3108,233.89138503358856,1.3390845543898822,344.92462594580394,1033.4269
20180101:1700,16.46765000000005,44.4116999771694,1.5004,5.1249,1.3171,2.7624277632074667,2.341057157511982,338.6945016759245,1033.8919
20180101:1800,15.481600000000014,46.034549287002605,0.0,0.0,0.0,0.0,2.500892856030582,336.97730680118417,1034.2344
20180101:1900,14.695100000000023,48.3402330108533,0.0,0.0,0.0,0.0,2.451006439092131,341.5625695899854,1034.49
20180101:2000,12.993280000000029,55.176861329483486,0.0,0.0,0.0,0.0,2.294772063617099,346.69577979727165,1035.0569
20180101:2100,10.175130000000024,67.97820560860532,0.0,0.0,0.0,0.0,2.322448272288405,353.06371189090663,1035.345
20180101:2200,7.584500000000048,76.98213236009613,0.0,0.0,0.0,0.0,2.456644466627826,5.468168024754348,1035.4894
20180101:2300,7.89670000000001,76.64049349395069,0.0,0.0,0.0,0.0,2.6685250129774407,6.321812394262437,1035.45125
20180102:0000,7.026940000000025,82.64645383507685,0.0,0.0,0.0,0.0,2.4084742498360274,357.9628056106603,1035.56375
20180102:0100,6.4424000000000206,85.20367003621423,0.0,0.0,0.0,0.0,2.52459311033594,7.888659060921554,1035.39125
20180102:0200,5.413229999999999,88.3501402257086,0.0,0.0,0.0,0.0,2.3527910934430047,18.095707757212907,1035.2119
20180102:0300,4.761650000000032,90.37205227219238,0.0,0.0,0.0,0.0,2.215078864590866,6.61147145896031,1034.995
20180102:0400,4.634800000000041,92.28899131241384,0.0,0.0,0.0,0.0,2.314701826908493,2.1450849437129165,1034.94
20180102:0500,4.063440000000014,94.0841498576549,0.0,0.0,0.0,0.0,2.285204624918749,358.2088705389893,1034.4981
20180102:0600,3.4461600000000203,96.75149997477696,0.0,0.0,0.0,0.0,2.1102382432815165,358.73753657036656,1034.7781
20180102:0700,3.4034000000000333,97.115127010936,3.2983,15.2935,2.6817,3.762905115848624,2.3319890014541835,357.24041414358936,1035.3125
20180102:0800,3.5380499999999984,98.18501611094888,95.9849,321.7612,49.2301,147.9040860265251,1.92193803130182,358.28937155405526,1035.5194
20180102:0900,6.39047000000005,94.10074415868954,267.3603,663.4949,75.7844,416.76305622798446,1.934469780268656,11.239380788253923,1036.1119
20180102:1000,10.277860000000032,78.06362102630284,402.3094,774.7498,91.5812,620.0254083708498,1.953054869993859,8.462016617665583,1036.8419
20180102:1100,12.399440000000029,73.57149293476868,486.5671,820.2014,99.6031,755.8830023336789,2.238922400147886,25.066030487014345,1036.6575
20180102:1200,13.74368000000004,70.85157923892997,512.779,832.2545,101.0023,816.7107703722982,2.6439009451066995,29.912467264393385,1035.5694
20180102:1300,14.795620000000042,68.69846151036592,478.7541,815.7772,96.7316,796.1691764886865,2.8951224391679533,20.654018613070814,1034.4969
20180102:1400,16.172330000000045,64.37591409523034,387.9395,762.0195,87.4367,691.353607509872,3.03507810144637,15.703204448841618,1033.9369
20180102:1500,16.62808000000001,63.80782413228487,251.0508,645.3566,70.9809,503.27332716387366,2.7291598089960014,18.142795787808566,1033.8544
20180102:1600,16.728300000000047,62.95383747248701,90.4095,360.7859,39.5382,219.16169782576318,2.081241339665372,15.518175434792354,1033.6256
20180102:1700,15.222000000000037,71.15855513618581,1.639,5.5556,1.4465,3.0233393344470656,1.659770728589858,28.385092524416827,1033.7456
20180102:1800,13.68344000000002,75.08656472127903,0.0,0.0,0.0,0.0,1.2858375332642982,58.82180610432938,1033.91
20180102:1900,14.928830000000003,68.0197999857385,0.0,0.0,0.0,0.0,1.3369823480117955,48.24813102086846,1034.3119
20180102:2000,13.906949999999997,72.80950478650554,0.0,0.0,0.0,0.0,1.8352511196630967,27.77649015668382,1034.2731
